*HASH_VALUE	title_id	name	women_name
_	Advanced_Heavy_Gunman	Продвинутый тяжелый стрелок	Продвинутый тяжелый стрелок
_	Bludgeoner	Боец с дубиной	Боец с дубиной
_	Skewerer	Дырокол	Дырокол
_	Slasher	Потрошитель	Потрошитель
_	Smasher	Крушитель	Крушитель
_	Impaler	Пронзатель	Пронзатель
_	Cleaver	Рубака	Рубака
_	Bowman	Лучник	Лучник
_	Heavy_Bowman	Тяжелый лучник	Тяжелый лучник
_	Pistoleer	Стрелок из пистолета	Стрелок из пистолета
_	Heavy_Artilleryman	Тяжелый артиллерист	Тяжелый артиллерист
_	Crossbowman	Арбалетчик	Арбалетчик
_	Artilleryman	Артиллерист	Артиллерист
_	Rifleman	Стрелок из винтовки	Стрелок из винтовки
_	Maceman	Сокрушитель	Сокрушитель
_	Brute	Громила	Громила
_	Knifeman	Кинжальщик	Кинжальщик
_	Spearman	Копейщик	Копейщик
_	Axeman	Жнец	Жнец
_	Swordsman	Дуэлист	Дуэлист
_	Heavy_Maceman	Крушитель	Крушитель
_	Pikeman	Пикейщик	Пикейщик
_	Heavy_Axeman	Палач	Палач
_	Heavy_Swordsman	Живодер	Живодер
_	Master_Bowman	Мастер лучник	Мастер лучник
_	Master_Heavy_Bowman	Мастер тяжелый лучник	Мастер тяжелый лучник
_	Master_Pistoleer	Благородный стрелок	Благородный стрелок
_	Master_Heavy_Artilleryman	Мастер тяжелый артиллерист	Мастер тяжелый артиллерист
_	Master_Crossbowman	Мастер арбалетчик	Мастер арбалетчик
_	Master_Artilleryman	Бомбардир	Бомбардир
_	Master_Rifleman	Элитный снайпер	Элитный снайпер
_	Master_Maceman	Дробящий головы	Дробящий головы
_	Master_Brute	Повелитель древка	Повелитель древка
_	Master_Knifeman	Виртуоз клинка	Виртуоз клинка
_	Master_Spearman	Благородный копейщик	Благородный копейщик
_	Master_Axeman	Алый жнец	Алый жнец
_	Master_Swordsman	Виртуоз меча	Виртуоз меча
_	Master_Heavy_Maceman	Разрушитель	Разрушитель
_	Master_Pikeman	Благородный пикейщик	Благородный пикейщик
_	Master_Heavy_Axeman	Алый палач	Алый палач
_	Master_Heavy_Swordsman	Владыка лезвия	Владычица лезвия
_	Master_Hand_To_Hand_Fighter	Джаггернаут	Джаггернаут
_	Hand_To_Hand_Fighter	Забияка	Забияка
_	Close_Fighter	Боец в партере	Боец в партере
_	Advanced_Close_Fighter	Драчун	Драчун
_	Defensive_Magician	Маг защиты	Маг защиты
_	Offensive_Magician	Боевой маг	Боевой маг
_	Elementalist_Apprentice	Подмастерье стихий	Подмастерье стихий
_	Mentalist	Псионик	Псионик
_	Enchanter	Искусник	Искусница
_	Summoner	Заклинатель	Заклинательница
_	Master_Of_Illusion	Мастер иллюзий	Мастер иллюзий
_	Mind_Lord	Владыка разума	Владыка разума
_	Healer	Целитель	Целительница
_	Shaman	Шаман	Шаман
_	Priest	Жрец	Жрица
_	Master_Of_Life	Владыка жизни	Владыка жизни
_	Celestial_Guardian	Небесный страж	Небесный страж
_	Black_Mage	Черный маг 	Черный маг 
_	Affliction_Bringer	Приносящий беду	Приносящая беду
_	Master_Of_Torment	Маг страданий	Маг страданий
_	Avatar_Of_Sorrow	Лик Печали	Лик Печали
_	Destroyer	Уничтожитель	Уничтожитель
_	Warlock	Чародей	Чародей
_	Archmage	Архимаг	Архимаг
_	Master_Of_Pain	Владыка боли	Владыка боли
_	Avatar_Of_Destruction	Лик Разрушения	Лик Разрушения
_	Elementalist	Маг стихий	Маг стихий
_	Alchemist	Алхимик	Алхимик
_	Biomancer	Биомаг	Биомаг
_	Master_Of_Energies	Владыка энергии	Владыка энергии
_	Chosen_Of_Atys	Избранный Атиса	Избранная Атиса
_	Title00079	Странник	Странница
_	FBT	Старейшина Атиса	Старейшина Атиса
_	SGM	Старший гейм-мастер	Старший гейм-мастер
_	GM	Гейм-мастер	Гейм-мастер
_	VG	Гид ветеран	Гид ветеран
_	SG	Старший проводник	Старший проводник
_	G	Проводник	Проводник
_	Armorer_Apprentice	Подмастерье кузнеца	Подмастерье кузнеца
_	Jeweler_Apprentice	Подмастерье ювелира	Подмастерье ювелира
_	Melee_Weapon_Smith_Apprentice	Подмастерье оружейника	Подмастерье оружейника
_	Range_Weapon_Smith_Apprentice	Подмастерье стрелкового оружейника	Подмастерье стрелкового оружейника
_	Heavy_Armorer	Кузнец: тяжелый доспех	Кузнец: тяжелый доспех
_	Light_Armorer	Кузнец: легкий доспех	Кузнец: легкий доспех
_	Medium_Armorer	Кузнец: средний доспех	Кузнец: средний доспех
_	Shield_Smith	Кузнец: щиты	Кузнец: щиты
_	Jeweler	Ювелир	Ювелир
_	Melee_Weapon_Smith	Оружейник	Оружейник
_	Melee_Heavy_Weapon_Smith	Оружейник: тяжелое оружие	Оружейник: тяжелое оружие
_	Melee_Light_Weapon_Smith	Оружейник: легкое оружие	Оружейник: легкое оружие
_	Range_Weapon_Smith	Оружейник: стрелковое оружие	Оружейник: стрелковое оружие
_	Range_Heavy_Weapon_Smith	Оружейник: тяжелое стрелковое оружие	Оружейник: тяжелое стрелковое оружие
_	Advanced_Heavy_Armorer	Продвинутый кузнец: тяжелый доспех	Продвинутый кузнец: тяжелый доспех
_	Advanced_Light_Armorer	Продвинутый кузнец: легкий доспех	Продвинутый кузнец: легкий доспех
_	Advanced_Medium_Armorer	Продвинутый кузнец: средний доспех	Продвинутый кузнец: средний доспех
_	Advanced_Shield_Smith	Продвинутый кузнец: щиты	Продвинутый кузнец: щиты
_	Advanced_Jeweler	Продвинутый ювелир	Продвинутый ювелир
_	Advanced_Melee_Weapon_Smith	Продвинутый оружейник	Продвинутый оружейник
_	Advanced_Melee_Heavy_Weapon_Smith	Продвинутый оружейник: тяжелое оружие	Продвинутый оружейник: тяжелое оружие
_	Advanced_Melee_Light_Weapon_Smith	Продвинутый оружейник: легкое оружие	Продвинутый оружейник: легкое оружие
_	Advanced_Range_Weapon_Smith	Продвинутый оружейник: стрелковое оружие	Продвинутый оружейник: стрелковое оружие
_	Advanced_Range_Heavy_Weapon_Smith	Продвинутый оружейник: тяжелое стрелковое оружие	Продвинутый оружейник: тяжелое стрелковое оружие
_	Expert_Heavy_Armorer	Опытный кузнец: тяжелый доспех	Опытный кузнец: тяжелый доспех
_	Expert_Light_Armorer	Опытный кузнец: легкий доспех	Опытный кузнец: легкий доспех
_	Expert_Medium_Armorer	Опытный кузнец: средний доспех	Опытный кузнец: средний доспех
_	Expert_Shield_Smith	Опытный кузнец: щиты	Опытный кузнец: щиты
_	Expert_Jeweler	Опытный ювелир	Опытный ювелир
_	Expert_Melee_Weapon_Smith	Опытный оружейник	Опытный оружейник
_	Expert_Melee_Heavy_Weapon_Smith	Опытный оружейник: тяжелое оружие	Опытный оружейник: тяжелое оружие
_	Expert_Melee_Light_Weapon_Smith	Опытный оружейник: легкое оружие	Опытный оружейник: легкое оружие
_	Expert_Range_Weapon_Smith	Опытный оружейник: стрелковое оружие	Опытный оружейник: стрелковое оружие
_	Expert_Range_Heavy_Weapon_Smith	Опытный оружейник: тяжелое стрелковое оружие	Опытный оружейник: тяжелое стрелковое оружие
_	Heavy_Armorer_Master	Мастер-кузнец: тяжелый доспех	Мастер-кузнец: тяжелый доспех
_	Light_Armorer_Master	Мастер-кузнец: легкий доспех	Мастер-кузнец: легкий доспех
_	Medium_Armorer_Master	Мастер-кузнец: средний доспех	Мастер-кузнец: средний доспех
_	Shield_Smith_Master	Мастер-кузнец: щиты	Мастер-кузнец: щиты
_	Jeweler_Master	Мастер-ювелир	Мастер-ювелир
_	Melee_Weapon_Smith_Master	Мастер-оружейник	Мастер-оружейник
_	Melee_Heavy_Weapon_Smith_Master	Мастер-оружейник: тяжелое оружие	Мастер-оружейник: тяжелое оружие
_	Melee_Light_Weapon_Smith_Master	Мастер  оружейник: легкое оружие	Мастер  оружейник: легкое оружие
_	Range_Weapon_Smith_Master	Мастер  оружейник: стрелковое оружие	Мастер  оружейник: стрелковое оружие
_	Range_Heavy_Weapon_Smith_Master	Мастер  оружейник: тяжелое стрелковое оружие	Мастер  оружейник: тяжелое стрелковое оружие
_	Forager_Apprentice	Подмастерье-добытчик	Подмастерье-добытчик
_	Forager	Добытчик	Добытчик
_	Desert_Forager	Добытчик пустыни	Добытчик пустыни
_	Forest_Forager	Добытчик лесов	Добытчик лесов
_	Jungle_Forager	Добытчик джунглей	Добытчик джунглей
_	Lacustre_Forager	Добытчик озер	Добытчик озер
_	Prime_Roots_Forager	Добытчик Изначальных Корней	Добытчик Изначальных Корней
_	Advanced_Desert_Forager	Продвинутый добытчик пустыни	Продвинутый добытчик пустыни
_	Advanced_Forest_Forager	Продвинутый добытчик лесов	Продвинутый добытчик лесов
_	Advanced_Jungle_Forager	Продвинутый добытчик джунглей	Продвинутый добытчик джунглей
_	Advanced_Lacustre_Forager	Продвинутый добытчик озер	Продвинутый добытчик озер
_	Advanced_Prime_Roots_Forager	Продвинутый добытчик Изначальных Корней	Продвинутый добытчик Изначальных Корней
_	Expert_Desert_Forager	Опытный добытчик пустыни	Опытный добытчик пустыни
_	Expert_Forest_Forager	Опытный добытчик лесов	Опытный добытчик лесов
_	Expert_Jungle_Forager	Опытный добытчик джунглей	Опытный добытчик джунглей
_	Expert_Lacustre_Forager	Опытный добытчик озер	Опытный добытчик озер
_	Expert_Prime_Roots_Forager	Опытный добытчик Изначальных Корней	Опытный добытчик Изначальных Корней
_	Master_Desert_Forager	Мастер-добытчик пустыни	Мастер-добытчик пустыни
_	Master_Forest_Forager	Мастер-добытчик лесов	Мастер-добытчик лесов
_	Master_Jungle_Forager	Мастер-добытчик джунглей	Мастер-добытчик джунглей
_	Master_Lacustre_Forager	Мастер-добытчик озер	Мастер-добытчик озер
_	Master_Prime_Roots_Forager	Мастер-добытчик Изначальных Корней	Мастер-добытчик Изначальных Корней
_	gn_green_seed_comrade	Предводитель регулярной стражи	
_	gn_kitin_gatherers-magician_guard	Мастер стражник	
_	gn_kitin_gatheres_wander_guards	Мастер стражник	
_	gn_matis_defender	Защитник матисов	
_	gn_recoverers_guard_6	Мастер стражник	
_	gn_zorai_voluteer_m	Защитник Зораи	
_	gn_antikamis_guard	Мастер стражник	
_	gn_arid_matis_guard	Мастер стражник	
_	gn_barkers_guard	Могучий стражник	
_	gn_beachcombers_guard	Мастер стражник	
_	gn_black_circle_guard	Мастер стражник	
_	gn_cholorogoos_guard	Могучий стражник	
_	gn_company_eternal_guard_havenofpurity	Могучий стражник	
_	gn_company_eternal_guard_nexus	Могучий стражник	
_	gn_corsairs_guard	Регулярная стража	
_	gn_darkeningsap_guard	Мастер стражник	
_	gn_duneriders_guard	Мастер стражник	
_	gn_ecowarriors_guard	Мастер стражник	
_	gn_first_deserters_guard	Могучий стражник	
_	gn_fraharhunters_guard	Могучий стражник	
_	gn_fraharhunters_guards	Могучий стражник	
_	gn_frahars_guard	Элита стражи	
_	gn_gooheads_guard	Мастер стражник	
_	gn_green_seed_guard	Регулярная стража	
_	gn_hamazans_guard	Сильный стражник	
_	gn_iconeworshipers_guard	Регулярная стража	
_	gn_kitin_gatherers_guard	Мастер стражник	
_	gn_lawless_guard	Мастер стражник	
_	gn_leviers_guard	Регулярная стража	
_	gn_matisian_border_guards_guard	Могучий стражник	
_	gn_nightturner_guard	Могучий стражник	
_	gn_oasis_diggers_guard	Мастер стражник	
_	gn_pyromancers_guard	Мастер стражник	
_	gn_recoverers_guard	Мастер стражник	
_	gn_renegades_guard	Мастер стражник	
_	gn_restorers_guard	Элита стражи	
_	gn_sacredsap_guard	Сильный стражник	
_	gn_sap_gleaners_guard	Мастер стражник	
_	gn_sap_slaves_guard	Элита стражи	
_	gn_scorchers_guard	Элита стражи	
_	gn_shadowrunners_guard	Сильный стражник	
_	gn_siblings_guard	Сильный стражник	
_	gn_silt_sculptors_guard	Сильный стражник	
_	gn_slash_and_burn_guard	Мастер стражник	
_	gn_slavers_guard	Мастер стражник	
_	gn_smugglers_guard	Могучий стражник	
_	gn_tutor_guard	Могучий стражник	
_	gn_water_breakers_guard	Сильный стражник	
_	gn_woven_bridles_guard	Мастер стражник	
_	gn_zorai_kami_sentinel	Страж Ками	
_	Fighter	Воин	
_	Magician	Маг	
_	Craftsman	Ремесленник	
_	MeleeFighter	Воин ближнего боя	
_	RangeFighter	Воин дальнего боя	
_	AttackCaster	Боевой маг	
_	BufferCaster	Маг поддержки	
_	HealerCaster	Целитель	
_	Harvester	Добытчик	
_	Shopkeeper	Торговец	
_	Faber	Ремесленник	
_	IreFighter	Берсерк	
_	Swashbuckler	Головорез	
_	KamicFist	Кулак Ками	
_	BladeBearer	Меченосец	
_	WindChild	Дитя ветра	
_	Runner	Бегун	
_	Scout	Лазутчик	
_	FireLance	Пылающее копье	
_	ScarletHunter	Алый охотник	
_	GreenHunter	Зеленый охотник	
_	AtysGuardian	Страж Атиса	
_	ShadowHunter	Охотник теней	
_	Witherer	Иссушитель	
_	Fouler	Осквернитель	
_	Disturber	Нарушитель спокойствия	
_	KamicFury	Ярость Ками	
_	SpiritualShield	Щит духа	
_	Faker	Притворщик	
_	WindGuardian	Страж ветра	
_	KamicGuardian	Страж Ками	
_	Unknown	Неизвестный	
_	SecondBreath	Второе дыхание	
_	LifeStealer	Похититель жизни	
_	SecondLife	Вторая жизнь	
_	SapCristal	Кристалл сэпа	
_	SandCaravanner	Караванщик песков	
_	ImperialSupplier	Имперский поставщик	
_	Steward	Управляющий	
_	Hawker	Коробейник	
_	range_warrior	Воин дальнего боя	
_	harvester	Добытчик	
_	attack_magician	Боевой маг	
_	buffer_magician	Маг поддержки	
_	healer_magician	Целитель	
_	faber	Ремесленник	
_	FireMaster	Мастер Огня	
_	LakeMaster	Мастер Озер	
_	gn_gibbay_guard	Элита стражи	
_	gn_masters_of_the_goo_guard	Элита стражи	
_	gn_tryker_tribe_slave	Раб трайкеров	
_	CM	Community Manager	Community Manager
_	EM	Event Manager	Event Manager
_	EG	Event Guide	Event Guide
_	OBSERVER	Observer	Observer
_	Kami_Ally	Герой Ками	
_	Karavan_Ally	Герой Каравана	
_	gn_aegus_kami_priest	Аэгусский проповедник Ками	
_	gn_kaemon_kami_priest	Каэмонский проповедник Ками	
_	gn_sekovix_kami_priest	Сековиксский проповедник Ками	
_	gn_phyxon_kami_priest	Фиксонский проповедник Ками	
_	gn_galemus_kami_priest	Галэмусский проповедник Ками	
_	gn_stalli_karavan_teleporter	Сталлийский телепортатор Каравана	
_	gn_borea_karavan_teleporter	Борейский телепортатор Каравана	
_	gn_nistia_karavan_teleporter	Нистийский телепортатор Каравана	
_	gn_rosilio_karavan_teleporter	Росилиосский телепортатор Каравана	
_	gn_miani_karavan_teleporter	Мианийский телепортатор Каравана	
_	gn_stalli_karavan_guide	Сталлийский проводник Каравана	
_	gn_borea_karavan_guide	Борейский проводник Каравана	
_	gn_nistia_karavan_guide	Нистийский проводник Каравана	
_	gn_rosilio_karavan_guide	Росилиосский проводник Каравана	
_	gn_miani_karavan_guide	Мианийский проводник Каравана	
_	gn_qai_lo_kami_priest	Проповедник Ками из Квай-Ло	
_	gn_sheng_wo_kami_priest	Проповедник Ками из Шенг-Во	
_	gn_men_xing_kami_priest	Проповедник Ками из Мен-Ксинга	
_	gn_koi_zun_kami_priest	Проповедник Ками из Кои-Зуна	
_	gn_yin_piang_kami_priest	Проповедник Ками из Йин-Панга	
_	gn_aubermouth_karavan_teleporter	Обермаутский телепортатор Каравана	
_	gn_waverton_karavan_teleporter	Уэвертонский телепортатор Каравана	
_	gn_hobwelly_karavan_teleporter	Хобвэллийский телепортатор Каравана	
_	gn_dingleton_karavan_teleporter	Динглтонский телепортатор Каравана	
_	gn_barkdell_karavan_teleporter	Баркделлский телепортатор Каравана	
_	gn_aubermouth_karavan_guide	Обермаутский проводник Каравана	
_	gn_waverton_karavan_guide	Уэвертонский проводник Каравана	
_	gn_hobwelly_karavan_guide	Хобвэллийский проводник Каравана	
_	gn_dingleton_karavan_guide	Динглтонский проводник Каравана	
_	gn_barkdell_karavan_guide	Баркделлский проводник Каравана	
_	gn_karavan_agent	Агент Каравана	
_	gn_ancientdryads_kami_ambassador_m1	Посланник Ками у Древних дриад	
_	gn_beachcombers_kami_ambassador_t1	Посланник Ками у Прочесывающих Берег	
_	gn_cockroaches_kami_ambassador_p1	Посланник Ками у Тараканов	
_	gn_company_kami_ambassador_p1	Посланник Ками у Общества Вечного Древа	
_	gn_company_kami_ambassador_z1	Посланник Ками у Общества Вечного Древа	
_	gn_corsairs_kami_ambassador_t1	Посланник Ками у Корсаров	
_	gn_duneriders_kami_ambassador_f1	Посланник Ками у Наездников Дюн	
_	gn_ecowarriors_kami_ambassador_m1	Посланник Ками у Эковоинов	
_	gn_firstdeserters_kami_ambassador_m1	Посланник Ками у Первых Дезертиров	
_	gn_fraharhunters_kami_ambassador_f1	Посланник Ками у Охотников на Фрахаров	
_	gn_hamazans_kami_ambassador_z1	Посланник Ками у Амазонок Мертвого Семени 	
_	gn_kami_welcomer_f1	Глашатай Ками в Дюнах Изгнания	
_	gn_kami_welcomer_f2	Глашатай Ками в Башнях Фрахаров	
_	gn_kami_welcomer_f3	Глашатай Ками в Имперских дюнах	
_	gn_kami_welcomer_f4	Глашатай Ками в Оазисе Офловака	
_	gn_kami_welcomer_f5	Глашатай Ками в Каньоне Беззакония	
_	gn_kami_welcomer_f6	Глашатай Ками в Древесной Шахте	
_	gn_kami_welcomer_f7	Глашатай Ками в Диких дюнах	
_	gn_kami_welcomer_f8	Глашатай Ками в Выжженном коридоре	
_	gn_kami_welcomer_m1	Глашатай Ками в Ускользающем саду	
_	gn_kami_welcomer_m2	Глашатай Ками в Роще Смятения	
_	gn_kami_welcomer_m3	Глашатай Ками в Логове Еретика	
_	gn_kami_welcomer_m4	Глашатай Ками у Потаенного источника	
_	gn_kami_welcomer_m5	Глашатай Ками в Холмах раскола	
_	gn_kami_welcomer_m6	Глашатай Ками в Садах Величия	
_	gn_kami_welcomer_m7	Глашатай Ками в Верховых топях	
_	gn_kami_welcomer_p1	Глашатай Ками в Запретных Глубинах	
_	gn_kami_welcomer_p10	Глашатай Ками у Врат Ветров	
_	gn_kami_welcomer_p2	Глашатай Ками у Врат Неопределенности	
_	gn_kami_welcomer_p3	Глашатай Ками в Нексусе	
_	gn_kami_welcomer_p4	Глашатай Ками в Кровоточащей бездне	
_	gn_kami_welcomer_p5	Глашатай Ками в Эфемерном лесу	
_	gn_kami_welcomer_p6	Глашатай Ками в Землях Непрерывности	
_	gn_kami_welcomer_p7	Глашатай Ками в Погребенном городе	
_	gn_kami_welcomer_p8	Глашатай Ками у Рва Испытаний	
_	gn_kami_welcomer_p9	Глашатай Ками у Подземного источника	
_	gn_kami_welcomer_t1	Глашатай Ками на Пляжах Изобилия	
_	gn_kami_welcomer_t2	Глашатай Ками в Каплях Росы	
_	gn_kami_welcomer_t3	Глашатай Ками на Зачарованном острове	
_	gn_kami_welcomer_t4	Глашатай Ками в Лагунах Лории	
_	gn_kami_welcomer_t5	Глашатай Ками у Озера Свободы	
_	gn_kami_welcomer_t6	Глашатай Ками у Вод Спокойствия	
_	gn_kami_welcomer_t7	Глашатай Ками у Родника	
_	gn_kami_welcomer_t8	Глашатай Ками у Ветров Муз	
_	gn_kami_welcomer_z1	Глашатай Ками в Городах Провидцев	
_	gn_kami_welcomer_z2	Глашатай Ками в Сумеречной роще	
_	gn_kami_welcomer_z3	Глашатай Ками в Прибежище Благочестия	
_	gn_kami_welcomer_z4	Глашатай Ками в Узловине Безумия	
_	gn_kami_welcomer_z5	Глашатай Ками в Роще Дев	
_	gn_kami_welcomer_z6	Глашатай Ками в Великой Пустоте	
_	gn_keepers_kami_ambassador_p1	Посланник Ками у Хранителей	
_	gn_lagoonbrothers_kami_ambassador_t1	Посланник Ками у Братства Лагун 	
_	gn_leviers_kami_ambassador_f1	Посланник Ками у Мытарей	
_	gn_pyromancers_kami_ambassador_p1	Посланник Ками у Пиромантов	
_	gn_recoverers_kami_ambassador_p1	Посланник Ками у Восстановителей	
_	gn_restorers_kami_ambassador_f1	Посланник Ками у Пожарной Стражи	
_	gn_sacredsap_kami_ambassador_m1	Посланник Ками у Священного Сэпа	
_	gn_sapgleaners_kami_ambassador_p1	Посланник Ками у Жнецов Сэпа	
_	gn_shadowrunners_kami_ambassador_z1	Посланник Ками у Бегущих Теней	
_	gn_siblings_kami_ambassador_m1	Посланник Ками у Потомства Сорных Трав	
_	gn_tutors_kami_ambassador_z1	Посланник Ками у Наставников	
_	gn_waterbreakers_kami_ambassador_f1	Посланник Ками у Рассекающих Воду	
_	gn_wovenbridles_kami_ambassador_m1	Посланник Ками у Плетеных Поводьев	
_	gn_zorai_kami_master	Мастер Ками на горе Бигхорн	
_	gn_antikamis_karavan_ambassador_z1	Посланник Каравана у Антиками	
_	gn_aridmatis_karavan_ambassador_m1	Посланник Каравана у Матисов Засушливых Равнин	
_	gn_barkers_karavan_ambassador_f1	Посланник Каравана у Искусники коры	
_	gn_blackcircle_karavan_ambassador_z1	Посланник Каравана у Черного круга	
_	gn_darkeningsap_karavan_ambassador_m1	Посланник Каравана у Затмения Сэпа	
_	gn_gooheads_karavan_ambassador_z1	Посланник Каравана у Рабов Гуу	
_	gn_greenseed_karavan_ambassador_m1	Посланник Каравана у Зеленого Семени	
_	gn_karavan_welcomer_f1	Глашатай Каравана в Дюнах Изгнания	
_	gn_karavan_welcomer_f2	Глашатай Каравана в Башнях Фрахаров	
_	gn_karavan_welcomer_f3	Глашатай Каравана в Имперских дюнах	
_	gn_karavan_welcomer_f4	Глашатай Каравана в Оазисе Офловака	
_	gn_karavan_welcomer_f5	Глашатай Каравана в Каньоне Беззакония	
_	gn_karavan_welcomer_f6	Глашатай Каравана в Древесной Шахте	
_	gn_karavan_welcomer_f7	Глашатай Каравана в Диких дюнах	
_	gn_karavan_welcomer_f8	Глашатай Каравана в Выжженном коридоре	
_	gn_karavan_welcomer_m1	Глашатай Каравана в Ускользающем саду	
_	gn_karavan_welcomer_m2	Глашатай Каравана в Роще Заблуждений	
_	gn_karavan_welcomer_m3	Глашатай Каравана в Логове Еретика	
_	gn_karavan_welcomer_m4	Глашатай Каравана у Потаенного источника	
_	gn_karavan_welcomer_m5	Глашатай Каравана в Холмах раскола	
_	gn_karavan_welcomer_m6	Глашатай Каравана в Садах Величия	
_	gn_karavan_welcomer_m7	Глашатай Каравана в Верховых топях	
_	gn_karavan_welcomer_p1	Глашатай Каравана в Нексусе	
_	gn_karavan_welcomer_t1	Глашатай Каравана на Пляжах Изобилия	
_	gn_karavan_welcomer_t2	Глашатай Каравана в Каплях Росы	
_	gn_karavan_welcomer_t3	Глашатай Каравана на Зачарованном острове	
_	gn_karavan_welcomer_t4	Глашатай Каравана в Лагунах Лории	
_	gn_karavan_welcomer_t5	Глашатай Каравана у Озера Свободы	
_	gn_karavan_welcomer_t6	Глашатай Каравана у Вод Спокойствия	
_	gn_karavan_welcomer_t7	Глашатай Каравана у Родника	
_	gn_karavan_welcomer_t8	Глашатай Каравана у Ветров Муз	
_	gn_karavan_welcomer_z1	Глашатай Каравана в Городах Провидцев	
_	gn_karavan_welcomer_z2	Глашатай Каравана в Сумеречной роще	
_	gn_karavan_welcomer_z3	Глашатай Каравана в Прибежище Благочестия	
_	gn_karavan_welcomer_z4	Глашатай Каравана в Узловине Безумия	
_	gn_karavan_welcomer_z5	Глашатай Каравана в Роще Дев	
_	gn_karavan_welcomer_z6	Глашатай Каравана в Великой Пустоте	
_	gn_kuilde_karavan_ambassador_p1	Посланник Каравана у Куилд	
_	gn_lawless_karavan_ambassador_f1	Посланник Каравана у Беззаконников	
_	gn_masters_karavan_ambassador_z1	Посланник Каравана у Повелителей Гуу	
_	gn_matisianborder_karavan_ambassador_m1	Посланник Каравана у Пограничной стражи матисов	
_	gn_oasisdiggers_karavan_ambassador_m1	Посланник Каравана у Копателей Оазиса	
_	gn_renegades_karavan_ambassador_f1	Посланник Каравана у Изменников	
_	gn_sapslaves_karavan_ambassador_m1	Посланник Каравана у Рабов Сэпа	
_	gn_scorchers_karavan_ambassador_f1	Посланник Каравана у Поджигателей	
_	gn_siltsculptors_karavan_ambassador_t1	Посланник Каравана у Скульпторов Ила	
_	gn_slashandburn_karavan_ambassador_m1	Посланник Каравана у Огнем и Мечом	
_	gn_slavers_karavan_ambassador_t1	Посланник Каравана у Работорговцев	
_	gn_smugglers_karavan_ambassador_t1	Посланник Каравана у Контрабандистов	
_	gn_fairhaven_karavan_officer	Офицер Каравана в Фэрхевена	
_	gn_iconworshipers_kami_ambassador_z1	Посланник Ками у Служителей Образа	
_	gn_yrkanis_kami_master	Мастер Ками в Ирканисе	
_	gn_yrkanis_karavan_officer	Офицер Каравана в Ирканисе	
_	gn_r_10_17_kami_gentil	Благородный Ками	
_	gn_cowardly_ragus	Трусливый Рагус	
_	gn_pyr_kami_master	Мастер Ками в Пайре	
_	gn_Black_Circle_Magician	Маг Черного круга	
_	gn_Kami_Adept	Адепт Ками	
_	gn_Kami_Envoy	Посланник Ками	
_	gn_Kami_Preacher	Проповедник Ками	
_	gn_Kami_Seeker	Искатель Ками	
_	gn_Kami_Sentinel	Страж Ками	
_	gn_Karavan_Guardian	Страж Каравана	
_	gn_Karavan_Teleporter	Телепортатор Каравана	
_	gn_Trophies_Trader	Торговец трофеями	
_	gn_akiolulk	Мекаон Лицеус	
_	gn_ancient_dryads_guard	Стража	
_	gn_chichai	chichai	
_	gn_cockroaches_guards	Стража	
_	gn_e_01_fy_passeur_1	e_01_fy_passeur_1	
_	gn_e_01_ma_gatherer_1	e_01_ma_gatherer_1	
_	gn_e_01_ma_guard_1	Стража	
_	gn_e_01_ma_guard_2	Стража	
_	gn_e_01_ma_guard_3	Стража	
_	gn_e_01_ma_guard_4	Стража	
_	gn_e_01_ma_passeur_1	e_01_ma_passeur_1	
_	gn_e_01_nx_passeur_1	e_01_nx_passeur_1	
_	gn_e_01_tr_gatherer_1	e_01_tr_gatherer_1	
_	gn_e_01_tr_guard_1	Стража	
_	gn_e_01_tr_guard_2	Стража	
_	gn_e_01_tr_guard_3	Стража	
_	gn_e_01_tr_guard_4	Стража	
_	gn_e_01_zo_guard_1	Стража	
_	gn_e_01_zo_guard_2	Стража	
_	gn_e_01_zo_guard_3	Стража	
_	gn_e_01_zo_guard_4	Стража	
_	gn_firebrand_guard	Стража	
_	gn_keepers_guard	Стража	
_	gn_lady_1	дама_1	
_	gn_lagoon_brothers_guard	Стража	
_	gn_leviers_warrior	мытари_воин	
_	gn_outpost_pr_29_fyros_steward_p1	Дэбус Мекопс	
_	gn_outpost_pr_29_tmg_steward_p1	Кин Пелорус	
_	gn_outpost_pr_29_tryker_steward_p1	МакДарси Хэтти	
_	gn_roottappers_guard	Стража	
_	gn_tribe_lagoon_brothers_guard	Стража	
_	gn_firebrands_karavan_agent	Агент Каравана у Заклейменных Пламенем	
_	gn_kitingatherers_karavan_agent	Агент Каравана у Охотников на китинов	
_	gn_nightturner_karavan_agent	Агент Каравана у Повернувших Ночь	
_	gn_chlorogoos_karavan_agent	Агент Каравана у Хлорогуу	
_	gn_roottappers_karavan_agent	Агент Каравана у Осушителей Корней	
_	gn_forbidden_depths_karavan_agent	Агент Каравана в Запретных Глубинах	
_	gn_the_abyss_of_ichor_karavan_agent	Агент Каравана у Кровоточащей бездны	
_	gn_the_elusive_forest_karavan_agent	Агент Каравана в Эфемерном лесу	
_	gn_the_land_of_continuty_karavan_agent	Агент Каравана в Землях непрерывности	
_	gn_the_windy_gate_karavan_agent	Агент Каравана у Врат Ветров	
_	gn_gate_of_obscurity_karavan_agent	Агент Каравана у Врат неопределенности	
_	gn_the_sunken_city_karavan_agent	Агент Каравана в Погребенном городе	
